rxn_id	startingmat_1_smiles	startingmat_2_smiles	product_1_smiles
L11739	N#Cc1ccc(Nc2cc(Br)cnc2[N+](=O)[O-])cc1	Cc1cc(C)c(N)c(C)c1	Cc1cc(C)c(Nc2cnc([N+](=O)[O-])c(Nc3ccc(C#N)cc3)c2)c(C)c1
L11740	Clc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12	Nc1cccnc1N	Nc1ncccc1Nc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12
L11741	Clc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12	Nc1ccncc1	c1cc(-c2ccc3ncnc(Nc4ccncc4)c3c2)cc(N2CCOCC2)c1
L11742	Clc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12	Nc1ncco1	c1cc(-c2ccc3ncnc(Nc4ncco4)c3c2)cc(N2CCOCC2)c1
L11743	Clc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12	Cc1cnc(N)s1	Cc1cnc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)s1
L11744	Clc1cc2c(N3CCCC3)nc(Nc3ccccc3)nc2cn1	CN1CCN(c2ccc(N)nc2)CC1	CN1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1
L11745	Clc1ccc(Br)cn1	NCC12CC3CC(CC(C3)C1)C2	Clc1ccc(NCC23CC4CC(CC(C4)C2)C3)cn1
L11746	Brc1cccc(Br)n1	NC(c1ccccc1)C12CC3CC(CC(C3)C1)C2	Brc1cccc(NC(c2ccccc2)C23CC4CC(CC(C4)C2)C3)n1
L11747	CC(C)Nc1cc(Cl)nc(-c2ccccc2)c1	Nc1ccccc1C(F)(F)F	CC(C)Nc1cc(Nc2ccccc2C(F)(F)F)nc(-c2ccccc2)c1
L11748	CC1=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc2C1(C)C	CN1CCC(c2ccc(N)nc2)CC1	CC1=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc2C1(C)C
L11749	CCC1(C)C(C)=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc21	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CCC1(C)C(C)=Nc2c(F)cc(-c3nc(Nc4ccc(N5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)cc21
L11750	CCC1(C)C(C)=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc21	CN1CCC(c2ccc(N)nc2)CC1	CCC1(C)C(C)=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc21
L11751	CCC1(C)C(C)=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc21	CCN1CCC(c2ccc(N)nc2)CC1	CCN1CCC(c2ccc(Nc3ncc(F)c(-c4cc(F)c5c(c4)C(C)(CC)C(C)=N5)n3)nc2)CC1
L11752	CCC1(C)C(C)=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc21	CC(C)(C)OC(=O)N1CCC(c2ccc(N)nc2)CC1	CCC1(C)C(C)=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)cc21
L11753	CCC1(C)C(C)=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc21	CCN1CCN(Cc2ccc(N)nc2)CC1	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5c(c4)C(C)(CC)C(C)=N5)n3)nc2)CC1
L11754	CCC1(CC)C(C)=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc21	CCN1CCN(Cc2ccc(N)nc2)CC1	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5c(c4)C(CC)(CC)C(C)=N5)n3)nc2)CC1
L11755	CC1=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc2C12CCC2	CCN1CCN(Cc2ccc(N)nc2)CC1	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5c(c4)C4(CCC4)C(C)=N5)n3)nc2)CC1
L11756	CC1=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc2C12CCCC2	CCN1CCN(c2ccc(N)nc2)CC1	CCN1CCN(c2ccc(Nc3ncc(F)c(-c4cc(F)c5c(c4)C4(CCCC4)C(C)=N5)n3)nc2)CC1
L11757	CC1=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc2C12CCCC2	CCN1CCC(c2ccc(N)nc2)CC1	CCN1CCC(c2ccc(Nc3ncc(F)c(-c4cc(F)c5c(c4)C4(CCCC4)C(C)=N5)n3)nc2)CC1
L11758	CC1=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc2C12CCCC2	CN1CCN(c2ccc(N)nc2)CC1	CC1=Nc2c(F)cc(-c3nc(Nc4ccc(N5CCN(C)CC5)cn4)ncc3F)cc2C12CCCC2
L11759	CC1=Nc2ccc(-c3nc(Cl)ncc3F)cc2C12CCCC2	CCN1CCN(c2ccc(N)nc2)CC1	CCN1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)C4(CCCC4)C(C)=N5)n3)nc2)CC1
L11760	CC1=Nc2ccc(-c3nc(Cl)ncc3F)cc2C12CCCC2	CCN1CCN(Cc2ccc(N)nc2)CC1	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)C4(CCCC4)C(C)=N5)n3)nc2)CC1
L11761	CC1=Nc2ccc(-c3nc(Cl)ncc3F)cc2C12CCCC2	CN1CCN(c2ccc(N)nc2)CC1	CC1=Nc2ccc(-c3nc(Nc4ccc(N5CCN(C)CC5)cn4)ncc3F)cc2C12CCCC2
L11762	CCC1(C)C(C)=Nc2ccc(-c3nc(Cl)ncc3F)cc21	CCN1CCN(c2ccc(N)nc2)CC1	CCN1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)C(C)(CC)C(C)=N5)n3)nc2)CC1
L11763	CCC1(C)C(C)=Nc2ccc(-c3nc(Cl)ncc3F)cc21	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CCC1(C)C(C)=Nc2ccc(-c3nc(Nc4ccc(N5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)cc21
L11764	CCC1(C)C(C)=Nc2ccc(-c3nc(Cl)ncc3F)cc21	CN1CCC(c2ccc(N)nc2)CC1	CCC1(C)C(C)=Nc2ccc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc21
L11765	CCC1(C)C(C)=Nc2ccc(-c3nc(Cl)ncc3F)cc21	CC(C)(C)OC(=O)N1CCC(c2ccc(N)nc2)CC1	CCC1(C)C(C)=Nc2ccc(-c3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)cc21
L11766	CCC1(C)C(C)=Nc2ccc(-c3nc(Cl)ncc3F)cc21	CN1CCN(c2ccc(N)nc2)CC1	CCC1(C)C(C)=Nc2ccc(-c3nc(Nc4ccc(N5CCN(C)CC5)cn4)ncc3F)cc21
L11767	CC(C)c1c2cc(-c3nc(Cl)ncc3F)ccc2nn1C	CC(C)(C)OC(=O)N1CC2CC1CN2c1ccc(N)nc1	CC(C)c1c2cc(-c3nc(Nc4ccc(N5CC6CC5CN6C(=O)OC(C)(C)C)cn4)ncc3F)ccc2nn1C
L11768	COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(Cl)c1	COc1ccc(CCC(N)=O)cc1	COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(=O)CCc2ccc(OC)cc2)c1
L11769	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Cl)c2)n1-c1ccccc1	COc1ccc(CCC(N)=O)cc1	COc1ccc(CCC(=O)Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC)n3-c3ccccc3)ccn2)cc1
L11770	CSc1nc(-c2ccnc(Cl)c2)c(-c2ccc(F)cc2)n1C	COc1ccc(CCC(N)=O)cc1	COc1ccc(CCC(=O)Nc2cc(-c3nc(SC)n(C)c3-c3ccc(F)cc3)ccn2)cc1
L11771	CCOc1nc(Cl)nc2[nH]ccc12	COc1cc(C(=O)N2C[C@@H](C)O[C@@H](C)C2)ccc1N	CCOc1nc(Nc2ccc(C(=O)N3C[C@@H](C)O[C@@H](C)C3)cc2OC)nc2[nH]ccc12
L11773	CCOc1nc(Cl)nc2[nH]ccc12	COc1cc(C(=O)N2CC3(COC3)C2)ccc1N	CCOc1nc(Nc2ccc(C(=O)N3CC4(COC4)C3)cc2OC)nc2[nH]ccc12
L11774	CCOc1nc(Cl)nc2[nH]ccc12	Nc1ccc(C(=O)N2CCOCC2)cc1	CCOc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc2[nH]ccc12
L11775	CCOc1nc(Cl)nc2c1ccn2S(=O)(=O)c1ccc(C)cc1	CN1CCN(C(=O)c2ccc(N)c(F)c2)CC1	CCOc1nc(Nc2ccc(C(=O)N3CCN(C)CC3)cc2F)nc2c1ccn2S(=O)(=O)c1ccc(C)cc1
L11776	CCOc1nc(Cl)nc2c1ccn2S(=O)(=O)c1ccc(C)cc1	COc1cc(C(=O)N2CCOCC2)ccc1N	CCOc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)nc2[nH]ccc12
L11777	Clc1nc(N2CCOCC2)c2nc[nH]c2n1	NC(=O)c1ccc(N)cn1	NC(=O)c1ccc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)cn1
L11778	Clc1nc(N2CCOCC2)c2nc[nH]c2n1	Nc1cnccn1	c1cnc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)cn1
L11779	C=CC(=O)N[C@H]1CCCN(c2nc(Nc3ccccc3)nc3cnc(Cl)cc23)C1	CN1CCN(c2ccc(N)nc2)CC1	C=CC(=O)N[C@H]1CCCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1
L11780	O=C(Nc1ccc(Br)c(F)c1)c1cc(=O)[nH]c2cc(F)ccc12	CCN(CC)CCCC(C)N	CCN(CC)CCCC(C)Nc1ccc(NC(=O)c2cc(=O)[nH]c3cc(F)ccc23)cc1F
L11781	Fc1cc(-c2cccn3nc(Br)nc23)cc(F)c1F	CCOC1Cc2c(cnn2CC)CC1N	CCOC1Cc2c(cnn2CC)CC1Nc1nc2c(-c3cc(F)c(F)c(F)c3)cccn2n1
L11782	COc1ccccc1-c1cc2cccnc2nc1Cl	Nc1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)cc1	COc1ccccc1-c1cc2cccnc2nc1Nc1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)cc1
L11783	Clc1nc2ncccc2cc1-c1ccc(Br)cc1	Nc1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)cc1	O=C1c2cccc3cccc(c23)C(=O)N1c1ccc(Nc2nc3ncccc3cc2-c2ccc(Br)cc2)cc1
L11784	Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2ccsc12	N#Cc1ccc(N)c(F)c1	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2F)nc2ccsc12
L11785	Brc1ccc2sccc2c1	CC(C)(C)OC(N)=O	CC(C)(C)OC(=O)Nc1ccc2sccc2c1
L11786	Cc1cccnc1Cl	Cc1cccc(CN)c1	Cc1cccc(CNc2ncccc2C)c1
L11787	CN(c1cc(Cl)ncn1)C1CCC2(CC1)COC(C)(C)C2	CS(=O)(=O)c1ccc(N)c(F)c1	CN(c1cc(Nc2ccc(S(C)(=O)=O)cc2F)ncn1)C1CCC2(CC1)COC(C)(C)C2
L11788	COc1ccc(Nc2cc(Cl)ccn2)cc1	Nc1cc(C(F)(F)F)ccc1F	COc1ccc(Nc2cc(Nc3cc(C(F)(F)F)ccc3F)ccn2)cc1
L11789	COc1ccc(Nc2cc(Cl)ccn2)cc1	Cc1c(N)cccc1C#N	COc1ccc(Nc2cc(Nc3cccc(C#N)c3C)ccn2)cc1
L11790	Clc1ccnc(Cl)c1	CN1CCN(c2cccc(N)c2)CC1	CN1CCN(c2cccc(Nc3cc(Cl)ccn3)c2)CC1
L11791	Clc1ccnc(Cl)c1	Nc1ccnnc1	Clc1ccnc(Nc2ccnnc2)c1
L11792	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Cl)c2)[nH]1	NC(=O)CN1CCCC1=O	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)CN3CCCC3=O)c2)[nH]1
L11793	Cc1nc(Cl)cc(N2CCN(C)CC2)n1	CC(C)c1nnc(N)s1	Cc1nc(Nc2nnc(C(C)C)s2)cc(N2CCN(C)CC2)n1
L11794	FC(F)(F)c1ccc2c(c1)c(Br)nn2C1CCCC1	COc1ccc(CN)cc1	COc1ccc(CNc2nn(C3CCCC3)c3ccc(C(F)(F)F)cc23)cc1
L11795	FC(F)(F)c1ccc2c(c1)c(Br)nn2C1CCCC1	COCCCN	COCCCNc1nn(C2CCCC2)c2ccc(C(F)(F)F)cc12
L11796	FC(F)(F)c1cccnc1Br	NCCOC12CC3CC(CC(C3)C1)C2	FC(F)(F)c1cccnc1NCCOC12CC3CC(CC(C3)C1)C2
L11797	CCOC(=O)c1cc2c(Br)ccc(F)c2[nH]1	COc1cccc(N)c1	CCOC(=O)c1cc2c(Nc3cccc(OC)c3)ccc(F)c2[nH]1
L11798	CCOC(=O)c1cc2c(Br)ccc(F)c2[nH]1	Nc1ccc(OC(F)(F)F)c(Cl)c1	CCOC(=O)c1cc2c(Nc3ccc(OC(F)(F)F)c(Cl)c3)ccc(F)c2[nH]1
L11799	CCOC(=O)c1cc2c(Br)ccc(F)c2[nH]1	Nc1ccc(C(F)(F)F)c(Cl)c1	CCOC(=O)c1cc2c(Nc3ccc(C(F)(F)F)c(Cl)c3)ccc(F)c2[nH]1
L11800	O=[N+]([O-])c1ccc(Oc2ccnc(Cl)c2)c(F)c1	CC(O)C(N)=O	CC(O)C(=O)Nc1cc(Oc2ccc([N+](=O)[O-])cc2F)ccn1
L11801	CCOC(=O)c1cc2c(Br)ccc(F)c2[nH]1	Nc1ccc(F)c2[nH]ccc12	CCOC(=O)c1cc2c(Nc3ccc(F)c4[nH]ccc34)ccc(F)c2[nH]1
L11802	COC(=O)c1c(Br)c2cc(C)ccc2n1C	COc1cc(N)cc(OC)c1OC	COC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2cc(C)ccc2n1C
L11803	CCCOC(=O)c1c(Br)c2cc(OC)ccc2n1C	COc1cc(N)cc(OC)c1OC	CCCOC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2cc(OC)ccc2n1C
L11804	CCCOC(=O)c1c(Br)c2cc(OC)ccc2n1C	COc1cc(N)cc(OC)c1	CCCOC(=O)c1c(Nc2cc(OC)cc(OC)c2)c2cc(OC)ccc2n1C
L11805	COc1ccc2c(c1)c(Br)c(C(=O)OC(C)C)n2Cc1ccccc1	COc1cc(N)cc(OC)c1OC	COc1ccc2c(c1)c(Nc1cc(OC)c(OC)c(OC)c1)c(C(=O)OC(C)C)n2Cc1ccccc1
L11806	COC(=O)c1c(Br)c2ccc(OC)cc2n1C	COc1cc(N)cc(OC)c1OC	COC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2ccc(OC)cc2n1C
L11809	CN1CCN(c2nc(Cl)ncc2F)Cc2cccnc21	CC(=O)N1CCN(c2ccc(N)cc2)CC1	CC(=O)N1CCN(c2ccc(Nc3ncc(F)c(N4CCN(C)c5ncccc5C4)n3)cc2)CC1
L11810	CN1CCN(c2nc(Cl)ncc2F)Cc2cccnc21	Nc1ccc(N2CCOCC2)cc1	CN1CCN(c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)Cc2cccnc21
L11811	CN1CCN(c2nc(Cl)ncc2F)Cc2cccnc21	CCOC(=O)Cc1ccc(N)cc1	CCOC(=O)Cc1ccc(Nc2ncc(F)c(N3CCN(C)c4ncccc4C3)n2)cc1
L11812	Cn1c2ccncc2c2ccc(Br)nc21	Nc1ccc(OCCF)cc1	Cn1c2ccncc2c2ccc(Nc3ccc(OCCF)cc3)nc21
L11813	Cc1cc(C)c(-c2ccc(Br)nc2)c(C)c1	CCc1cccc(CC)c1N[C@@H](c1ccccc1)[C@@H](N)c1ccccc1	CCc1cccc(CC)c1N[C@@H](c1ccccc1)[C@@H](Nc1ccc(-c2c(C)cc(C)cc2C)cn1)c1ccccc1
L11814	COC(=O)c1ccc(CNc2ccc3ncnc(Cl)c3n2)cc1	Nc1ccc(F)cc1	COC(=O)c1ccc(CNc2ccc3ncnc(Nc4ccc(F)cc4)c3n2)cc1
L11815	COC(=O)CCCCCNc1ccc2ncnc(Cl)c2n1	Nc1ccc(F)cc1	COC(=O)CCCCCNc1ccc2ncnc(Nc3ccc(F)cc3)c2n1
L11816	COC(=O)CCCCCCNc1ccc2ncnc(Cl)c2n1	Nc1ccc(F)cc1	COC(=O)CCCCCCNc1ccc2ncnc(Nc3ccc(F)cc3)c2n1
L11817	COC(=O)CCCCCCNc1ccc2ncnc(Cl)c2n1	CC(C)Oc1cc(F)ccc1N	COC(=O)CCCCCCNc1ccc2ncnc(Nc3ccc(F)cc3OC(C)C)c2n1
L11818	COC(=O)CCCCCCNc1ccc2ncnc(Cl)c2n1	COc1cc(F)ccc1N	COC(=O)CCCCCCNc1ccc2ncnc(Nc3ccc(F)cc3OC)c2n1
L11819	Nc1ccc(F)cc1Cl	COC(=O)CCCCCCNc1ccc2ncnc(Cl)c2n1	COC(=O)CCCCCCNc1ccc2ncnc(Nc3ccc(F)cc3Cl)c2n1
L11820	COC(=O)CCCCCCNc1ccc2ncnc(Cl)c2n1	CNC(=O)c1cc(F)ccc1N	CNC(=O)c1cc(F)ccc1Nc1ncnc2ccc(NCCCCCCC(=O)OC)nc12
L11821	COC(=O)CCCCCCNc1ccc2ncnc(Cl)c2n1	Nc1ccc(F)cc1F	COC(=O)CCCCCCNc1ccc2ncnc(Nc3ccc(F)cc3F)c2n1
L11822	COC(=O)CCCCCCNc1ccc2ncnc(Cl)c2n1	COc1cc(N)ccc1F	COC(=O)CCCCCCNc1ccc2ncnc(Nc3ccc(F)c(OC)c3)c2n1
L11823	Nc1ccc(F)c(Cl)c1	COC(=O)CCCCCCNc1ccc2ncnc(Cl)c2n1	COC(=O)CCCCCCNc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1
L11824	O=C(c1ccccc1)c1ccc(Br)cc1	C[C@@H](N)CCc1ccccc1	C[C@H](CCc1ccccc1)Nc1ccc(C(=O)c2ccccc2)cc1
L11825	Brc1ccccc1	CC(C)C[C@@H](C)N	CC(C)C[C@@H](C)Nc1ccccc1
L11826	CC(=O)c1cccc(Br)c1	CC(C)C[C@@H](C)N	CC(=O)c1cccc(N[C@H](C)CC(C)C)c1
L11827	COC(=O)c1sccc1Cl	Cc1cccc([N+](=O)[O-])c1N	COC(=O)c1sccc1Nc1c(C)cccc1[N+](=O)[O-]
L11828	COC(=O)c1sccc1Cl	N#Cc1cccc(C(F)(F)F)c1N	COC(=O)c1sccc1Nc1c(C#N)cccc1C(F)(F)F
L11829	COc1ccc2c(Br)nn(C3CCCCO3)c2n1	COc1cc(N)cc(OC)c1OC	COc1ccc2c(Nc3cc(OC)c(OC)c(OC)c3)nn(C3CCCCO3)c2n1
L11830	COc1ccc2c(Br)nn(C(C)C)c2n1	COc1cc(N)cc(OC)c1OC	COc1ccc2c(Nc3cc(OC)c(OC)c(OC)c3)nn(C(C)C)c2n1
L11831	COc1ccc2c(Br)nn(-c3ccccc3)c2n1	COc1cc(N)cc(OC)c1OC	COc1ccc2c(Nc3cc(OC)c(OC)c(OC)c3)nn(-c3ccccc3)c2n1
L11832	CCOc1cc(Br)c(C)cc1C=O	Cc1c(CN)cccc1-c1ccccc1	CCOc1cc(NCc2cccc(-c3ccccc3)c2C)c(C)cc1C=O
L11833	Cc1cc(C=O)c(OCc2cccnc2)cc1Br	Cc1c(CN)cccc1-c1ccccc1	Cc1cc(C=O)c(OCc2cccnc2)cc1NCc1cccc(-c2ccccc2)c1C
L11834	[2H]C([2H])([2H])NC(=O)c1nnc(Cl)cc1Nc1cccc(-c2ccc(C(=C)OCC)nn2)c1OC	NC(=O)C1CC1	[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ccc(C(=C)OCC)nn2)c1OC
L11836	Clc1cc2ccccc2c(NCCOC23CC4CC(CC(C4)C2)C3)n1	NCCC12CC3CC(CC(C3)C1)C2	CC(CC12CC3CC(CC(C3)C1)C2)Nc1cc2ccccc2c(NCCOC23CC4CC(CC(C4)C2)C3)n1
L11837	Clc1cncc(NCCOC23CC4CC(CC(C4)C2)C3)n1	NCCC1C2CC3CC(C2)CC1C3	c1ncc(NCCC2C3CC4CC(C3)CC2C4)nc1NCCOC12CC3CC(CC(C3)C1)C2
L11838	Clc1cc(NCCOC23CC4CC(CC(C4)C2)C3)ncn1	NCC12CC3CC(CC(C3)C1)C2	c1nc(NCCOC23CC4CC(CC(C4)C2)C3)cc(NCC23CC4CC(CC(C4)C2)C3)n1
L11839	Clc1cncc(NCCOC23CC4CC(CC(C4)C2)C3)n1	NCC12CC3CC(CC(C3)C1)C2	c1ncc(NCC23CC4CC(CC(C4)C2)C3)nc1NCCOC12CC3CC(CC(C3)C1)C2
L11840	CN(c1ncccc1CNc1nc(Cl)nc2[nH]cc(Cl)c12)S(C)(=O)=O	Nc1ccc2c(c1)CC(=O)N2	CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)nc2[nH]cc(Cl)c12)S(C)(=O)=O
L11841	Fc1ccc(-c2n[nH]c3nc(Cl)cc(C(F)(F)F)c23)cc1	CN(C)CCOc1ncc(N)cc1F	CN(C)CCOc1ncc(Nc2cc(C(F)(F)F)c3c(-c4ccc(F)cc4)n[nH]c3n2)cc1F
L11842	Brc1ccc2ccc(Br)cc2c1	NCCCN	NCCCNc1ccc2ccc(Br)cc2c1
L11843	CC(C)n1ncc2ncc(-c3nc(Cl)ncc3C(F)(F)F)cc21	CCN1CCN(c2ccc(N)cc2)CC1	CCN1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(-c4cnc5cnn(C(C)C)c5c4)n3)cc2)CC1
L11844	CC(C)n1ncc2ncc(-c3nc(Cl)ncc3C(F)(F)F)cc21	CCN1CCN(c2ccc(N)cc2F)CC1	CCN1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(-c4cnc5cnn(C(C)C)c5c4)n3)cc2F)CC1
L11845	CC(C)n1ncc2ncc(-c3nc(Cl)ncc3F)cc21	CN1CCN(c2ccc(N)cc2C(F)(F)F)CC1	CC(C)n1ncc2ncc(-c3nc(Nc4ccc(N5CCN(C)CC5)c(C(F)(F)F)c4)ncc3F)cc21
L11846	CC(C)n1ncc2ncc(-c3nc(Cl)ncc3C(F)(F)F)cc21	Nc1ccc(N2CCNCC2)cc1	CC(C)n1ncc2ncc(-c3nc(Nc4ccc(N5CCNCC5)cc4)ncc3C(F)(F)F)cc21
L11847	CC(C)n1ncc2ncc(-c3nc(Cl)ncc3F)cc21	CCN1CCN(c2ccc(N)cc2C(F)(F)F)CC1	CCN1CCN(c2ccc(Nc3ncc(F)c(-c4cnc5cnn(C(C)C)c5c4)n3)cc2C(F)(F)F)CC1
L11848	Clc1cc(Oc2cn(C3CC3)nc2C2CCOCC2)ccn1	Cn1cc(C#Cc2cc(N)ccn2)cn1	Cn1cc(C#Cc2cc(Nc3cc(Oc4cn(C5CC5)nc4C4CCOCC4)ccn3)ccn2)cn1
L11849	Brc1nncc(-c2ccccc2)n1	CC(C)[C@H]1COC(c2cc(F)ccc2N)=N1	CC(C)[C@H]1COC(c2cc(F)ccc2Nc2nncc(-c3ccccc3)n2)=N1
L11850	Brc1nncc(-c2ccccc2)n1	Nc1ccc([N+](=O)[O-])cc1C1=N[C@@H](c2ccccc2)CO1	O=[N+]([O-])c1ccc(Nc2nncc(-c3ccccc3)n2)c(C2=N[C@@H](c3ccccc3)CO2)c1
L11851	COc1cc(OC)c(F)c(COc2cnc(Cl)nc2)c1F	COc1cc(N)cnc1N1CCC(N2CCN(C)CC2)CC1	COc1cc(Nc2ncc(OCc3c(F)c(OC)cc(OC)c3F)cn2)cnc1N1CCC(N2CCN(C)CC2)CC1
L11852	CC(C)c1cc(-c2ccccc2Br)cc(C(C)C)c1	N[C@@H](c1ccccc1)[C@@H](N)c1ccccc1	CC(C)c1cc(-c2ccccc2N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)cc(C(C)C)c1
L11858	[2H]C([2H])([2H])NC(=O)c1nnc(Cl)cc1Nc1cccc(C(=O)O)c1OC	Nc1ccccn1	[2H]C([2H])([2H])NC(=O)c1nnc(Nc2ccccn2)cc1Nc1cccc(C(=O)O)c1OC
L11859	[2H]C([2H])([2H])NC(=O)c1nnc(Cl)cc1Nc1cccc(C(=O)O)c1OC	Nc1ccc(F)cn1	[2H]C([2H])([2H])NC(=O)c1nnc(Nc2ccc(F)cn2)cc1Nc1cccc(C(=O)O)c1OC
L11860	N#Cc1cc(-c2ccccc2)cnc1Br	Cc1nc(C)nc(N)n1	Cc1nc(C)nc(Nc2ncc(-c3ccccc3)cc2C#N)n1
L11861	N#Cc1cc(Br)cnc1Cl	Cc1cc(C)cc(N)c1	Cc1cc(C)cc(Nc2ncc(Br)cc2C#N)c1
L11862	Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2ccsc12	CC1(C)OB(c2ccc(N)cc2)OC1(C)C	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)nc2ccsc12
L11863	Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2sccc12	CC1(C)OB(c2ccc(N)cc2)OC1(C)C	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)nc2sccc12
L11864	Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2ncsc12	CC1(C)OB(c2ccc(N)cc2)OC1(C)C	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)nc2ncsc12
L11865	Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2scnc12	CC1(C)OB(c2ccc(N)cc2)OC1(C)C	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)nc2scnc12
L11866	Cc1cc(C#N)cc(C)c1Oc1ccnc(Cl)n1	CC1(C)OB(c2ccc(N)cc2)OC1(C)C	Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)n1
L11867	Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2ccccc12	CC1(C)OB(c2ccc(N)cc2)OC1(C)C	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)nc2ccccc12
L11868	Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2cccnc12	CC1(C)OB(c2ccc(N)cc2)OC1(C)C	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)nc2cccnc12
L11869	Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Cl)nc2ccsc12	CC1(C)OB(c2ccc(N)cc2)OC1(C)C	Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)nc2ccsc12
